Single
3648
Scan 0,   
1890, 97.0
1891, 90.0
1892, 93.0
1893, 96.0
1894, 94.0
1895, 92.0
1896, 91.0
1897, 96.0
1898, 99.0
1899, 95.0
1900, 94.0
1901, 96.0
1902, 92.0
1903, 97.0
1904, 95.0
1905, 94.0
1906, 97.0
1907, 96.0
1908, 98.0
1909, 95.0
1910, 98.0
1911, 93.0
1912, 96.0
1913, 94.0
1914, 95.0
1915, 98.0
1916, 97.0
1917, 92.0
1918,100.0
1919, 95.0
1920, 92.0
1921, 99.0
1922, 92.0
1923, 94.0
1924, 95.0
1925,100.0
1926, 95.0
1927, 96.0
1928, 92.0
1929, 93.0
1930, 93.0
1931, 96.0
1932,100.0
1933, 92.0
1934, 95.0
1935, 94.0
1936, 93.0
1937, 92.0
1938, 92.0
1939, 95.0
1940, 93.0
1941, 97.0
1942, 96.0
1943, 95.0
1944, 93.0
1945, 92.0
1946, 92.0
1947, 94.0
1948, 93.0
1949, 94.0
1950, 94.0
1951, 94.0
1952, 96.0
1953, 94.0
1954, 97.0
1955, 96.0
1956, 93.0
1957, 98.0
1958, 97.0
1959, 96.0
1960, 96.0
1961, 92.0
1962, 92.0
1963, 97.0
1964, 99.0
1965, 94.0
1966, 94.0
1967, 90.0
1968, 98.0
1969, 95.0
1970, 96.0
1971, 93.0
1972, 92.0
1973, 92.0
1974, 93.0
1975, 94.0
1976, 99.0
1977, 97.0
1978, 94.0
1979, 93.0
1980, 94.0
1981, 95.0
1982, 93.0
1983, 98.0
1984, 94.0
1985, 93.0
1986, 96.0
1987, 93.0
1988, 91.0
1989, 95.0
1990, 97.0
1991, 92.0
1992, 94.0
1993, 96.0
1994, 88.0
1995, 96.0
1996, 96.0
1997, 94.0
1998, 95.0
1999, 90.0
2000, 92.0
2001, 99.0
2002, 92.0
2003, 93.0
2004, 89.0
2005, 95.0
2006, 90.0
2007, 99.0
2008, 93.0
2009, 94.0
2010, 93.0
2011, 95.0
2012, 97.0
2013, 93.0
2014, 99.0
2015, 94.0
2016, 94.0
2017, 95.0
2018, 94.0
2019, 94.0
2020, 94.0
2021, 95.0
2022, 95.0
2023, 93.0
2024, 95.0
2025,101.0
2026, 91.0
2027, 96.0
2028, 90.0
2029, 94.0
2030, 94.0
2031, 94.0
2032, 92.0
2033, 94.0
2034, 93.0
2035, 94.0
2036, 97.0
2037, 90.0
2038, 91.0
2039, 93.0
2040, 92.0
2041, 94.0
2042, 95.0
2043, 91.0
2044, 92.0
2045, 92.0
2046, 94.0
2047, 94.0
2048, 91.0
2049, 98.0
2050, 90.0
2051, 91.0
2052, 92.0
2053, 94.0
2054, 95.0
2055, 93.0
2056, 91.0
2057, 96.0
2058, 90.0
2059, 92.0
2060, 92.0
2061, 96.0
2062, 95.0
2063, 93.0
2064, 94.0
2065, 98.0
2066, 96.0
2067, 93.0
2068, 94.0
2069, 95.0
2070, 96.0
2071, 96.0
2072, 95.0
2073, 96.0
2074, 90.0
2075, 98.0
2076, 94.0
2077,101.0
2078, 97.0
2079, 93.0
2080, 95.0
2081, 93.0
2082, 96.0
2083, 92.0
2084, 95.0
2085, 92.0
2086, 92.0
2087, 92.0
2088, 91.0
2089, 95.0
2090, 98.0
2091,101.0
2092, 95.0
2093, 91.0
2094, 95.0
2095, 94.0
2096, 90.0
2097, 92.0
2098, 98.0
2099, 94.0
2100, 95.0
2101, 96.0
2102, 93.0
2103, 93.0
2104, 94.0
2105, 93.0
2106, 94.0
2107, 92.0
2108, 87.0
2109, 96.0
2110, 93.0
2111, 94.0
2112, 95.0
2113, 98.0
2114, 90.0
2115, 95.0
2116, 92.0
2117, 98.0
2118, 94.0
2119, 92.0
2120, 94.0
2121, 93.0
2122, 95.0
2123, 89.0
2124, 96.0
2125, 95.0
2126, 94.0
2127, 93.0
2128, 94.0
2129, 97.0
2130, 95.0
2131, 95.0
2132, 92.0
2133, 97.0
2134, 93.0
2135, 93.0
2136, 87.0
2137, 93.0
2138, 99.0
2139, 96.0
2140, 94.0
2141, 90.0
2142, 94.0
2143, 94.0
2144, 98.0
2145, 96.0
2146, 93.0
2147, 91.0
2148, 96.0
2149, 93.0
2150, 91.0
2151, 94.0
2152, 95.0
2153, 91.0
2154, 95.0
2155, 95.0
2156, 95.0
2157, 93.0
2158, 92.0
2159, 96.0
2160, 95.0
2161, 94.0
2162, 92.0
2163, 92.0
2164, 93.0
2165, 95.0
2166, 93.0
2167, 95.0
2168, 93.0
2169, 94.0
2170, 90.0
2171, 95.0
2172, 93.0
2173, 91.0
2174, 95.0
2175, 91.0
2176, 94.0
2177, 97.0
2178, 98.0
2179, 91.0
2180, 93.0
2181, 92.0
2182, 98.0
2183, 98.0
2184, 89.0
2185, 98.0
2186, 92.0
2187, 99.0
2188, 93.0
2189, 91.0
2190, 95.0
2191, 98.0
2192, 98.0
2193, 92.0
2194, 96.0
2195, 96.0
2196, 90.0
2197, 99.0
2198, 95.0
2199, 95.0
2200, 94.0
2201, 95.0
2202, 94.0
2203, 98.0
2204, 91.0
2205, 95.0
2206, 93.0
2207, 93.0
2208, 90.0
2209, 94.0
2210, 92.0
2211, 95.0
2212, 97.0
2213, 98.0
2214, 94.0
2215, 97.0
2216, 99.0
2217, 93.0
2218, 93.0
2219, 94.0
2220, 88.0
2221, 90.0
2222, 96.0
2223, 95.0
2224, 94.0
2225, 96.0
2226, 91.0
2227, 97.0
2228, 95.0
2229, 95.0
2230, 95.0
2231, 91.0
2232, 90.0
2233, 95.0
2234, 96.0
2235, 95.0
2236, 86.0
2237, 92.0
2238, 94.0
2239, 94.0
2240, 92.0
2241, 95.0
2242, 96.0
2243, 94.0
2244, 90.0
2245, 94.0
2246, 93.0
2247, 94.0
2248, 90.0
2249, 94.0
2250, 90.0
2251, 92.0
2252, 96.0
2253, 91.0
2254, 95.0
2255, 93.0
2256, 95.0
2257, 96.0
2258, 96.0
2259, 94.0
2260, 91.0
2261, 94.0
2262, 92.0
2263, 97.0
2264, 90.0
2265, 93.0
2266, 95.0
2267, 97.0
2268, 93.0
2269, 95.0
2270, 96.0
2271, 97.0
2272, 94.0
2273, 90.0
2274, 94.0
2275, 92.0
2276, 97.0
2277, 94.0
2278, 94.0
2279, 97.0
2280, 95.0
2281, 96.0
2282, 91.0
2283, 93.0
2284, 93.0
2285, 92.0
2286, 93.0
2287, 93.0
2288, 94.0
2289, 95.0
2290, 93.0
2291, 95.0
2292, 97.0
2293, 92.0
2294, 95.0
2295, 98.0
2296, 92.0
2297, 96.0
2298, 95.0
2299, 95.0
2300, 91.0
2301, 94.0
2302, 94.0
2303, 93.0
2304, 94.0
2305, 91.0
2306, 95.0
2307, 99.0
2308, 96.0
2309, 95.0
2310, 93.0
2311, 93.0
2312, 91.0
2313, 93.0
2314, 94.0
2315, 91.0
2316, 92.0
2317, 95.0
2318, 91.0
2319, 97.0
2320, 93.0
2321, 96.0
2322, 92.0
2323, 95.0
2324, 94.0
2325, 91.0
2326, 95.0
2327, 94.0
2328, 94.0
2329, 98.0
2330, 91.0
2331, 96.0
2332, 99.0
2333, 96.0
2334, 92.0
2335, 95.0
2336,100.0
2337, 96.0
2338, 94.0
2339, 94.0
2340, 94.0
2341, 94.0
2342, 93.0
2343, 92.0
2344, 93.0
2345, 98.0
2346, 94.0
2347, 99.0
2348, 97.0
2349, 97.0
2350, 96.0
2351, 92.0
2352, 91.0
2353, 95.0
2354, 94.0
2355, 95.0
2356, 91.0
2357, 94.0
2358, 93.0
2359, 93.0
2360, 93.0
2361, 97.0
2362, 88.0
2363, 93.0
2364, 90.0
2365, 95.0
2366, 95.0
2367, 96.0
2368, 93.0
2369, 93.0
2370, 92.0
2371, 94.0
2372, 92.0
2373, 92.0
2374, 94.0
2375, 94.0
2376, 90.0
2377, 94.0
2378, 98.0
2379, 94.0
2380, 91.0
2381, 99.0
2382, 92.0
2383, 95.0
2384, 97.0
2385, 92.0
2386, 93.0
2387, 95.0
2388, 90.0
2389, 95.0
2390, 93.0
2391, 99.0
2392, 92.0
2393, 90.0
2394, 97.0
2395, 97.0
2396, 91.0
2397, 94.0
2398, 94.0
2399, 90.0
2400, 90.0
2401, 94.0
2402, 92.0
2403, 92.0
2404, 92.0
2405, 93.0
2406, 94.0
2407, 92.0
2408, 95.0
2409, 91.0
2410, 94.0
2411, 97.0
2412, 96.0
2413, 93.0
2414, 90.0
2415, 95.0
2416, 93.0
2417, 94.0
2418, 94.0
2419, 95.0
2420, 90.0
2421, 95.0
2422, 91.0
2423, 97.0
2424, 95.0
2425, 97.0
2426, 93.0
2427, 93.0
2428, 92.0
2429, 96.0
2430, 92.0
2431, 98.0
2432, 89.0
2433, 92.0
2434, 86.0
2435, 93.0
2436, 92.0
2437, 92.0
2438, 96.0
2439, 97.0
2440, 92.0
2441, 92.0
2442, 94.0
2443, 96.0
2444, 93.0
2445,100.0
2446, 97.0
2447, 92.0
2448, 94.0
2449, 93.0
2450, 98.0
2451, 97.0
2452, 97.0
2453, 93.0
2454, 90.0
2455,102.0
2456, 94.0
2457, 97.0
2458, 93.0
2459, 97.0
2460, 90.0
2461, 94.0
2462, 92.0
2463, 99.0
2464, 90.0
2465, 96.0
2466, 91.0
2467, 91.0
2468, 95.0
2469, 97.0
2470, 97.0
2471, 95.0
2472, 92.0
2473, 93.0
2474, 92.0
2475, 94.0
2476, 94.0
2477, 91.0
2478, 95.0
2479, 94.0
2480, 93.0
2481, 95.0
2482, 98.0
2483, 94.0
2484, 98.0
2485, 92.0
2486, 93.0
2487, 99.0
2488, 95.0
2489, 99.0
2490, 92.0
2491, 94.0
2492, 96.0
2493, 97.0
2494, 98.0
2495, 92.0
2496, 93.0
2497, 96.0
2498, 95.0
2499, 93.0
2500, 92.0
2501, 91.0
2502, 95.0
2503, 97.0
2504, 97.0
2505, 93.0
2506, 93.0
2507, 95.0
2508, 94.0
2509, 91.0
2510, 92.0
2511, 96.0
2512, 93.0
2513, 95.0
2514, 93.0
2515, 95.0
2516, 97.0
2517, 93.0
2518, 96.0
2519, 90.0
2520, 90.0
2521, 95.0
2522, 95.0
2523, 95.0
2524, 91.0
2525, 96.0
2526, 90.0
2527, 92.0
2528, 93.0
2529, 97.0
2530, 95.0
2531, 97.0
2532, 90.0
2533, 99.0
2534, 96.0
2535, 95.0
2536, 92.0
2537, 95.0
2538, 96.0
2539, 95.0
2540, 98.0
2541, 95.0
2542, 94.0
2543, 95.0
2544, 96.0
2545, 94.0
2546, 96.0
2547, 97.0
2548, 98.0
2549, 91.0
2550, 96.0
2551, 92.0
2552, 97.0
2553, 93.0
2554, 94.0
2555, 92.0
2556, 91.0
2557, 97.0
2558, 90.0
2559, 95.0
2560, 94.0
2561, 94.0
2562,100.0
2563, 93.0
2564, 98.0
2565, 93.0
2566, 92.0
2567, 95.0
2568, 92.0
2569, 94.0
2570, 92.0
2571, 91.0
2572, 94.0
2573, 99.0
2574, 94.0
2575, 94.0
2576, 95.0
2577, 94.0
2578, 91.0
2579, 96.0
2580, 92.0
2581, 93.0
2582, 93.0
2583, 94.0
2584, 96.0
2585, 88.0
2586, 92.0
2587, 92.0
2588, 93.0
2589, 95.0
2590, 94.0
2591, 95.0
2592, 95.0
2593, 95.0
2594, 95.0
2595, 93.0
2596, 97.0
2597, 94.0
2598, 91.0
2599, 95.0
2600, 94.0
2601, 93.0
2602, 95.0
2603, 92.0
2604, 95.0
2605, 91.0
2606, 97.0
2607, 99.0
2608, 98.0
2609, 92.0
2610, 93.0
2611, 95.0
2612, 95.0
2613, 96.0
2614, 96.0
2615, 94.0
2616, 96.0
2617, 92.0
2618, 93.0
2619, 96.0
2620, 93.0
2621, 96.0
2622, 93.0
2623, 94.0
2624, 90.0
2625, 98.0
2626, 93.0
2627, 97.0
2628, 92.0
2629, 91.0
2630, 96.0
2631, 95.0
2632, 90.0
2633, 94.0
2634, 95.0
2635, 99.0
2636, 91.0
2637, 95.0
2638, 98.0
2639, 95.0
2640, 93.0
2641, 92.0
2642, 98.0
2643, 96.0
2644, 97.0
2645, 92.0
2646, 98.0
2647, 92.0
2648, 96.0
2649, 88.0
2650, 94.0
2651, 95.0
2652, 93.0
2653, 95.0
2654, 92.0
2655, 97.0
2656, 92.0
2657, 97.0
2658, 98.0
2659, 94.0
2660, 92.0
2661, 90.0
2662, 90.0
2663, 91.0
2664, 93.0
2665, 95.0
2666, 90.0
2667, 93.0
2668, 98.0
2669, 97.0
2670, 86.0
2671, 94.0
2672, 91.0
2673, 96.0
2674, 96.0
2675, 93.0
2676, 92.0
2677, 92.0
2678, 93.0
2679, 97.0
2680, 93.0
2681, 96.0
2682, 93.0
2683, 95.0
2684, 95.0
2685, 93.0
2686, 96.0
2687, 96.0
2688, 96.0
2689, 94.0
2690, 93.0
2691, 93.0
2692, 93.0
2693, 98.0
2694, 95.0
2695, 96.0
2696, 93.0
2697, 99.0
2698, 88.0
2699, 93.0
2700, 94.0
2701, 94.0
2702, 97.0
2703, 93.0
2704, 98.0
2705, 88.0
2706, 91.0
2707, 96.0
2708, 91.0
2709, 91.0
2710, 92.0
2711, 88.0
2712, 88.0
2713, 95.0
2714, 94.0
2715, 99.0
2716, 95.0
2717, 97.0
2718, 95.0
2719, 97.0
2720, 96.0
2721, 93.0
2722, 93.0
2723, 92.0
2724, 93.0
2725, 94.0
2726, 91.0
2727, 91.0
2728, 94.0
2729, 92.0
2730, 94.0
2731, 99.0
2732, 92.0
2733, 92.0
2734, 91.0
2735, 97.0
2736, 92.0
2737, 94.0
2738, 97.0
2739, 98.0
2740, 91.0
2741,100.0
2742, 96.0
2743, 93.0
2744, 97.0
2745, 97.0
2746, 91.0
2747, 95.0
2748, 96.0
2749, 94.0
2750, 94.0
2751, 94.0
2752, 95.0
2753, 95.0
2754, 95.0
2755, 94.0
2756, 93.0
2757, 92.0
2758, 94.0
2759, 94.0
2760, 95.0
2761, 94.0
2762,101.0
2763, 94.0
2764, 91.0
2765, 98.0
2766, 94.0
2767, 96.0
2768, 92.0
2769, 95.0
2770, 94.0
2771, 93.0
2772, 94.0
2773, 94.0
2774, 95.0
2775, 95.0
2776, 91.0
2777, 97.0
2778, 93.0
2779, 91.0
2780, 97.0
2781, 94.0
2782, 95.0
2783, 91.0
2784, 95.0
2785, 99.0
2786, 99.0
2787, 96.0
2788, 91.0
2789, 96.0
2790,100.0
2791, 96.0
2792, 92.0
2793, 96.0
2794, 93.0
2795, 97.0
2796, 92.0
2797,100.0
2798, 88.0
2799, 97.0
2800, 90.0
2801, 95.0
2802, 95.0
2803, 93.0
2804, 91.0
2805, 95.0
2806, 92.0
2807, 94.0
2808, 95.0
2809, 96.0
2810, 95.0
2811, 97.0
2812, 95.0
2813, 95.0
2814, 95.0
2815, 95.0
2816,100.0
2817, 94.0
2818, 90.0
2819, 95.0
2820, 91.0
2821, 97.0
2822, 92.0
2823, 93.0
2824, 96.0
2825, 96.0
2826, 93.0
2827, 88.0
2828, 94.0
2829, 96.0
2830, 93.0
2831, 94.0
2832,100.0
2833, 97.0
2834, 96.0
2835, 99.0
2836, 95.0
2837, 95.0
2838, 98.0
2839, 94.0
2840, 92.0
2841, 93.0
2842, 93.0
2843,100.0
2844, 92.0
2845, 95.0
2846, 94.0
2847, 96.0
2848, 91.0
2849, 95.0
2850, 94.0
2851, 95.0
2852, 91.0
2853, 99.0
2854, 97.0
2855, 94.0
2856, 97.0
2857, 97.0
2858, 97.0
2859, 94.0
2860, 94.0
2861, 97.0
2862, 93.0
2863, 89.0
2864, 94.0
2865, 96.0
2866, 93.0
2867, 97.0
2868, 94.0
2869, 93.0
2870, 93.0
2871, 90.0
2872, 92.0
2873, 96.0
2874, 89.0
2875, 97.0
2876, 92.0
2877, 95.0
2878, 92.0
2879, 97.0
2880, 92.0
2881, 95.0
2882, 94.0
2883, 97.0
2884, 97.0
2885, 95.0
2886, 95.0
2887, 93.0
2888, 87.0
2889, 95.0
2890, 97.0
2891, 95.0
2892, 91.0
2893, 96.0
2894, 96.0
2895, 96.0
2896, 91.0
2897, 96.0
2898, 93.0
2899, 96.0
2900, 92.0
2901, 96.0
2902, 93.0
2903, 94.0
2904, 92.0
2905, 97.0
2906, 93.0
2907, 97.0
2908, 94.0
2909, 92.0
2910, 94.0
2911, 92.0
2912, 97.0
2913, 92.0
2914, 91.0
2915, 93.0
2916, 99.0
2917, 94.0
2918, 94.0
2919, 98.0
2920, 92.0
2921,100.0
2922, 95.0
2923, 96.0
2924, 92.0
2925, 93.0
2926, 92.0
2927, 92.0
2928, 92.0
2929, 97.0
2930, 91.0
2931, 90.0
2932, 93.0
2933, 97.0
2934, 91.0
2935, 91.0
2936, 91.0
2937, 98.0
2938, 95.0
2939, 94.0
2940, 88.0
2941, 94.0
2942, 96.0
2943, 92.0
2944, 93.0
2945, 95.0
2946, 92.0
2947, 95.0
2948, 93.0
2949, 94.0
2950, 93.0
2951, 92.0
2952, 91.0
2953, 92.0
2954, 90.0
2955, 98.0
2956, 91.0
2957, 92.0
2958, 95.0
2959, 96.0
2960, 97.0
2961, 93.0
2962, 95.0
2963, 92.0
2964, 96.0
2965, 97.0
2966, 95.0
2967, 89.0
2968, 97.0
2969, 94.0
2970, 93.0
2971, 94.0
2972, 94.0
2973, 94.0
2974, 88.0
2975, 97.0
2976, 93.0
2977, 93.0
2978, 96.0
2979,100.0
2980, 95.0
2981, 90.0
2982, 93.0
2983, 91.0
2984, 96.0
2985, 91.0
2986, 97.0
2987, 94.0
2988, 96.0
2989, 90.0
2990, 92.0
2991, 98.0
2992, 95.0
2993, 95.0
2994, 94.0
2995, 99.0
2996, 95.0
2997, 89.0
2998, 93.0
2999, 94.0
3000, 92.0
3001,102.0
3002, 93.0
3003, 97.0
3004, 96.0
3005, 91.0
3006, 99.0
3007, 96.0
3008, 96.0
3009, 98.0
3010, 92.0
3011, 93.0
3012, 92.0
3013, 91.0
3014, 92.0
3015, 90.0
3016, 97.0
3017, 94.0
3018, 94.0
3019, 93.0
3020, 97.0
3021, 91.0
3022, 95.0
3023, 95.0
3024, 95.0
3025, 88.0
3026, 88.0
3027, 91.0
3028, 97.0
3029, 97.0
3030, 94.0
3031, 94.0
3032, 95.0
3033, 96.0
3034, 99.0
3035, 97.0
3036, 96.0
3037, 93.0
3038, 99.0
3039, 95.0
3040, 96.0
3041, 97.0
3042, 95.0
3043, 95.0
3044, 90.0
3045, 97.0
3046, 96.0
3047, 92.0
3048, 96.0
3049, 95.0
3050, 95.0
3051, 95.0
3052, 98.0
3053, 92.0
3054, 92.0
3055, 92.0
3056, 93.0
3057, 90.0
3058, 93.0
3059, 98.0
3060, 94.0
3061, 93.0
3062, 92.0
3063, 94.0
3064, 92.0
3065, 93.0
3066, 93.0
3067,100.0
3068, 99.0
3069, 93.0
3070, 94.0
3071, 95.0
3072, 93.0
3073, 93.0
3074, 96.0
3075, 98.0
3076, 94.0
3077, 97.0
3078, 93.0
3079, 93.0
3080, 95.0
3081, 95.0
3082, 96.0
3083, 93.0
3084, 98.0
3085, 97.0
3086, 94.0
3087, 92.0
3088, 94.0
3089, 95.0
3090, 95.0
3091, 94.0
3092, 96.0
3093, 94.0
3094, 93.0
3095, 96.0
3096, 94.0
3097, 95.0
3098, 92.0
3099, 92.0
3100, 97.0
3101, 95.0
3102, 93.0
3103, 96.0
3104, 95.0
3105, 94.0
3106, 95.0
3107, 97.0
3108, 89.0
3109, 92.0
3110, 95.0
3111, 97.0
3112, 90.0
3113, 98.0
3114, 94.0
3115, 94.0
3116, 93.0
3117, 97.0
3118, 91.0
3119, 95.0
3120, 96.0
3121, 94.0
3122, 98.0
3123, 97.0
3124, 96.0
3125, 95.0
3126, 96.0
3127, 97.0
3128, 95.0
3129, 94.0
3130, 96.0
3131, 94.0
3132, 94.0
3133, 93.0
3134, 95.0
3135, 97.0
3136, 93.0
3137, 97.0
3138, 93.0
3139, 95.0
3140, 95.0
3141, 96.0
3142, 96.0
3143, 99.0
3144, 97.0
3145, 91.0
3146, 99.0
3147, 94.0
3148, 95.0
3149, 93.0
3150, 92.0
3151, 96.0
3152, 95.0
3153, 95.0
3154, 94.0
3155, 94.0
3156, 93.0
3157, 90.0
3158, 94.0
3159, 95.0
3160, 90.0
3161, 92.0
3162, 92.0
3163, 93.0
3164, 95.0
3165, 96.0
3166, 97.0
3167,100.0
3168, 95.0
3169, 95.0
3170, 90.0
3171, 99.0
3172, 94.0
3173, 90.0
3174, 95.0
3175, 97.0
3176, 94.0
3177, 94.0
3178, 93.0
3179, 94.0
3180, 93.0
3181, 97.0
3182,102.0
3183, 98.0
3184, 92.0
3185, 92.0
3186, 93.0
3187, 93.0
3188, 93.0
3189, 93.0
3190, 96.0
3191, 95.0
3192, 95.0
3193, 95.0
3194, 97.0
3195, 94.0
3196, 95.0
3197, 95.0
3198, 91.0
3199, 92.0
3200, 95.0
3201, 95.0
3202, 91.0
3203, 95.0
3204,100.0
3205, 96.0
3206, 97.0
3207, 94.0
3208, 94.0
3209, 95.0
3210, 93.0
3211, 98.0
3212, 96.0
3213, 96.0
3214, 94.0
3215, 92.0
3216, 93.0
3217, 97.0
3218, 95.0
3219, 97.0
3220, 99.0
3221, 93.0
3222, 94.0
3223, 95.0
3224, 91.0
3225, 98.0
3226, 91.0
3227, 95.0
3228, 95.0
3229, 95.0
3230, 95.0
3231, 93.0
3232, 95.0
3233, 93.0
3234, 96.0
3235, 94.0
3236, 95.0
3237, 94.0
3238, 90.0
3239, 93.0
3240, 93.0
3241, 98.0
3242, 99.0
3243, 96.0
3244, 91.0
3245, 95.0
3246, 97.0
3247, 94.0
3248, 96.0
3249, 97.0
3250, 96.0
3251, 96.0
3252, 95.0
3253, 93.0
3254, 94.0
3255, 94.0
3256, 91.0
3257, 94.0
3258, 93.0
3259, 97.0
3260, 97.0
3261, 98.0
3262, 89.0
3263, 97.0
3264, 94.0
3265, 95.0
3266, 95.0
3267, 92.0
3268, 95.0
3269, 95.0
3270, 94.0
3271, 95.0
3272, 95.0
3273, 95.0
3274, 97.0
3275, 94.0
3276, 97.0
3277, 96.0
3278, 96.0
3279, 97.0
3280, 95.0
3281, 96.0
3282, 95.0
3283, 93.0
3284, 92.0
3285, 96.0
3286, 96.0
3287, 91.0
3288, 97.0
3289, 97.0
3290, 99.0
3291, 96.0
3292, 92.0
3293, 96.0
3294, 91.0
3295, 96.0
3296, 94.0
3297, 93.0
3298, 93.0
3299, 94.0
3300, 96.0
3301, 97.0
3302, 96.0
3303, 95.0
3304, 95.0
3305, 96.0
3306, 96.0
3307, 97.0
3308, 94.0
3309, 96.0
3310, 94.0
3311, 93.0
3312, 92.0
3313, 96.0
3314, 96.0
3315, 94.0
3316, 93.0
3317, 94.0
3318, 93.0
3319, 94.0
3320, 95.0
3321, 98.0
3322, 97.0
3323, 95.0
3324, 95.0
3325, 96.0
3326, 92.0
3327, 95.0
3328, 94.0
3329, 96.0
3330, 93.0
3331, 93.0
3332, 93.0
3333, 95.0
3334, 95.0
3335, 96.0
3336, 93.0
3337, 94.0
3338, 94.0
3339, 95.0
3340, 91.0
3341, 92.0
3342, 95.0
3343, 96.0
3344, 97.0
3345, 96.0
3346, 94.0
3347, 98.0
3348, 95.0
3349, 93.0
3350, 89.0
3351, 94.0
3352, 92.0
3353, 94.0
3354, 94.0
3355, 99.0
3356, 94.0
3357, 94.0
3358, 94.0
3359, 96.0
3360, 88.0
3361, 97.0
3362, 88.0
3363, 99.0
3364, 95.0
3365, 96.0
3366, 95.0
3367, 93.0
3368, 95.0
3369, 92.0
3370, 94.0
3371, 96.0
3372, 98.0
3373, 95.0
3374, 94.0
3375, 94.0
3376, 95.0
3377, 95.0
3378, 93.0
3379, 98.0
3380, 95.0
3381, 96.0
3382, 96.0
3383, 94.0
3384, 97.0
3385, 98.0
3386, 95.0
3387, 93.0
3388, 94.0
3389, 98.0
3390, 94.0
3391,100.0
3392, 94.0
3393, 95.0
3394, 95.0
3395, 94.0
3396, 90.0
3397, 95.0
3398, 90.0
3399, 93.0
3400, 92.0
3401, 94.0
3402, 91.0
3403, 95.0
3404, 93.0
3405, 94.0
3406, 94.0
3407, 94.0
3408, 93.0
3409, 94.0
3410, 93.0
3411, 92.0
3412, 93.0
3413, 92.0
3414, 92.0
3415, 96.0
3416, 93.0
3417, 93.0
3418, 96.0
3419, 96.0
3420, 92.0
3421, 90.0
3422, 92.0
3423, 94.0
3424, 94.0
3425, 96.0
3426, 97.0
3427, 93.0
3428, 98.0
3429, 93.0
3430, 93.0
3431, 98.0
3432, 97.0
3433, 93.0
3434, 96.0
3435, 97.0
3436,101.0
3437, 94.0
3438, 97.0
3439, 96.0
3440, 97.0
3441, 99.0
3442, 95.0
3443, 99.0
3444, 93.0
3445, 98.0
3446, 95.0
3447, 92.0
3448, 94.0
3449, 94.0
3450, 91.0
3451, 96.0
3452, 94.0
3453, 96.0
3454, 94.0
3455, 99.0
3456, 96.0
3457, 93.0
3458, 93.0
3459, 95.0
3460, 97.0
3461, 93.0
3462, 95.0
3463, 93.0
3464, 95.0
3465, 90.0
3466, 95.0
3467, 91.0
3468,100.0
3469, 93.0
3470, 97.0
3471, 96.0
3472, 92.0
3473, 94.0
3474, 96.0
3475, 93.0
3476, 93.0
3477, 97.0
3478, 97.0
3479, 94.0
3480, 94.0
3481, 90.0
3482, 92.0
3483, 91.0
3484, 95.0
3485, 97.0
3486, 88.0
3487, 92.0
3488, 94.0
3489, 98.0
3490, 95.0
3491, 92.0
3492, 95.0
3493, 92.0
3494, 95.0
3495, 94.0
3496,101.0
3497, 95.0
3498, 99.0
3499, 94.0
3500, 95.0
3501, 93.0
3502, 98.0
3503, 97.0
3504, 92.0
3505, 93.0
3506, 94.0
3507, 95.0
3508, 94.0
3509, 94.0
3510, 94.0
3511, 94.0
3512, 94.0
3513, 95.0
3514, 94.0
3515, 99.0
3516, 98.0
3517, 97.0
3518, 94.0
3519, 96.0
3520, 94.0
3521, 93.0
3522, 91.0
3523, 98.0
3524, 92.0
3525, 89.0
3526, 98.0
3527, 92.0
3528, 96.0
3529, 95.0
3530, 95.0
3531, 91.0
3532, 94.0
3533, 92.0
3534, 93.0
3535, 91.0
3536, 94.0
3537, 97.0
3538, 92.0
3539, 94.0
3540, 93.0
3541, 94.0
3542, 93.0
3543, 97.0
3544,101.0
3545, 98.0
3546, 95.0
3547, 98.0
3548, 93.0
3549,100.0
3550, 90.0
3551, 90.0
3552, 95.0
3553, 94.0
3554, 95.0
3555, 97.0
3556, 95.0
3557, 96.0
3558, 95.0
3559, 90.0
3560, 91.0
3561, 89.0
3562, 99.0
3563, 95.0
3564, 97.0
3565, 89.0
3566, 99.0
3567, 94.0
3568, 96.0
3569, 96.0
3570, 97.0
3571, 98.0
3572, 97.0
3573, 94.0
3574, 94.0
3575, 95.0
3576, 95.0
3577, 95.0
3578, 98.0
3579, 95.0
3580, 88.0
3581, 95.0
3582, 97.0
3583, 99.0
3584, 94.0
3585, 94.0
3586, 97.0
3587, 96.0
3588,101.0
3589, 96.0
3590, 91.0
3591, 98.0
3592, 97.0
3593, 94.0
3594, 98.0
3595, 97.0
3596, 91.0
3597, 96.0
3598, 93.0
3599, 96.0
3600, 97.0
3601, 94.0
3602, 90.0
3603, 95.0
3604, 93.0
3605, 93.0
3606, 96.0
3607, 94.0
3608, 88.0
3609, 95.0
3610, 95.0
3611, 97.0
3612, 95.0
3613, 97.0
3614, 94.0
3615, 96.0
3616, 95.0
3617, 96.0
3618, 97.0
3619, 96.0
3620, 99.0
3621, 96.0
3622, 97.0
3623, 94.0
3624, 95.0
3625, 96.0
3626, 93.0
3627, 95.0
3628, 93.0
3629, 95.0
3630, 95.0
3631,100.0
3632, 96.0
3633, 96.0
3634, 94.0
3635, 96.0
3636, 98.0
3637, 99.0
3638, 95.0
3639, 96.0
3640, 94.0
3641, 94.0
