Single
3648
Scan 0,   
1862, 93.0
1863, 93.0
1864, 90.0
1865, 95.0
1866, 91.0
1867, 92.0
1868, 93.0
1869, 94.0
1870, 91.0
1871, 92.0
1872, 91.0
1873, 92.0
1874, 91.0
1875, 89.0
1876, 93.0
1877, 92.0
1878, 92.0
1879, 95.0
1880, 94.0
1881, 94.0
1882, 95.0
1883, 91.0
1884, 98.0
1885, 91.0
1886, 94.0
1887, 95.0
1888, 92.0
1889, 93.0
1890, 93.0
1891, 95.0
1892, 92.0
1893, 95.0
1894, 94.0
1895, 92.0
1896, 92.0
1897, 94.0
1898, 93.0
1899, 90.0
1900, 98.0
1901, 94.0
1902, 88.0
1903, 92.0
1904, 88.0
1905, 91.0
1906, 94.0
1907, 91.0
1908, 94.0
1909, 90.0
1910, 97.0
1911, 99.0
1912, 99.0
1913, 95.0
1914, 96.0
1915, 96.0
1916, 93.0
1917, 96.0
1918,102.0
1919,101.0
1920, 99.0
1921, 92.0
1922, 94.0
1923, 96.0
1924,101.0
1925, 99.0
1926,101.0
1927,101.0
1928,104.0
1929,104.0
1930,103.0
1931, 95.0
1932,102.0
1933,100.0
1934,105.0
1935,104.0
1936,109.0
1937,102.0
1938,108.0
1939,105.0
1940,115.0
1941,109.0
1942,105.0
1943,121.0
1944,134.0
1945,127.0
1946,102.0
1947,136.0
1948,202.0
1949,186.0
1950,152.0
1951,179.0
1952,392.0
1953,633.0
1954,641.0
1955,825.0
1956,1897.0
1957,3524.0
1958,3941.0
1959,3926.0
1960,3272.0
1961,1540.0
1962,670.0
1963,541.0
1964,474.0
1965,377.0
1966,265.0
1967,214.0
1968,193.0
1969,185.0
1970,172.0
1971,136.0
1972,147.0
1973,135.0
1974,127.0
1975,125.0
1976,124.0
1977,113.0
1978,131.0
1979,121.0
1980,116.0
1981,114.0
1982,107.0
1983,120.0
1984,115.0
1985,114.0
1986,103.0
1987,109.0
1988,108.0
1989,104.0
1990,109.0
1991,104.0
1992,107.0
1993, 98.0
1994,101.0
1995,100.0
1996,103.0
1997,107.0
1998,101.0
1999,106.0
2000, 95.0
2001,102.0
2002,101.0
2003, 98.0
2004,102.0
2005, 98.0
2006, 99.0
2007, 97.0
2008, 96.0
2009,100.0
2010, 98.0
2011, 97.0
2012,101.0
2013, 97.0
2014,101.0
2015,102.0
2016, 96.0
2017, 99.0
2018,100.0
2019, 97.0
2020,101.0
2021, 96.0
2022, 95.0
2023, 94.0
2024,100.0
2025, 98.0
2026, 96.0
2027, 96.0
2028, 97.0
2029, 99.0
2030, 98.0
2031, 92.0
2032, 97.0
2033, 93.0
2034, 99.0
2035, 93.0
2036, 98.0
2037, 88.0
2038, 92.0
2039, 94.0
2040, 88.0
2041, 94.0
2042, 91.0
2043, 90.0
2044, 90.0
2045, 95.0
2046, 92.0
2047, 93.0
2048, 91.0
2049, 98.0
2050, 96.0
2051, 93.0
2052, 95.0
2053, 94.0
2054, 92.0
2055, 89.0
2056, 97.0
2057, 94.0
2058, 94.0
2059, 96.0
2060, 94.0
2061, 97.0
2062, 99.0
2063, 96.0
2064, 90.0
2065, 98.0
2066, 94.0
2067, 90.0
2068, 93.0
2069, 97.0
2070, 95.0
2071, 94.0
2072, 95.0
2073, 95.0
2074, 90.0
2075, 93.0
2076, 95.0
2077, 93.0
2078, 95.0
2079, 95.0
2080, 98.0
2081, 90.0
2082, 92.0
2083, 96.0
2084, 92.0
2085, 93.0
2086, 94.0
2087, 95.0
2088, 96.0
2089, 92.0
2090, 90.0
2091, 95.0
2092, 89.0
2093, 91.0
2094, 97.0
2095, 91.0
2096, 92.0
2097, 93.0
2098, 92.0
2099, 92.0
2100, 92.0
2101, 95.0
2102, 90.0
2103, 90.0
2104, 97.0
2105, 95.0
2106, 92.0
2107, 91.0
2108, 95.0
2109, 93.0
2110, 92.0
2111, 95.0
2112, 95.0
2113, 94.0
2114, 92.0
2115, 94.0
2116, 90.0
2117, 91.0
2118, 94.0
2119, 91.0
2120, 92.0
2121, 97.0
2122, 94.0
2123, 89.0
2124, 91.0
2125, 93.0
2126, 93.0
2127, 89.0
2128, 95.0
2129, 92.0
2130, 95.0
2131, 90.0
2132, 90.0
2133, 92.0
2134, 92.0
2135, 90.0
2136, 93.0
2137, 91.0
2138, 95.0
2139, 98.0
2140, 93.0
2141, 92.0
2142, 94.0
2143, 93.0
2144, 92.0
2145, 90.0
2146, 93.0
2147, 95.0
2148, 95.0
2149, 91.0
2150, 93.0
2151, 93.0
2152, 96.0
2153, 93.0
2154, 94.0
2155, 91.0
2156, 91.0
2157, 87.0
2158, 95.0
2159, 91.0
2160, 87.0
2161, 90.0
2162, 91.0
2163, 96.0
2164, 92.0
2165, 95.0
2166, 92.0
2167, 95.0
2168, 98.0
2169, 94.0
2170, 91.0
2171, 92.0
2172, 92.0
2173, 92.0
2174, 93.0
2175, 93.0
2176, 95.0
2177, 92.0
2178, 90.0
2179, 93.0
2180, 91.0
2181, 92.0
2182, 92.0
2183, 88.0
2184, 90.0
2185, 90.0
2186, 92.0
2187, 92.0
2188, 86.0
2189, 93.0
2190, 88.0
2191, 98.0
2192, 95.0
2193, 93.0
2194, 91.0
2195, 91.0
2196, 91.0
2197, 95.0
2198, 92.0
2199, 93.0
2200, 90.0
2201, 92.0
2202, 93.0
2203, 95.0
2204, 98.0
2205, 92.0
2206, 92.0
2207, 93.0
2208, 90.0
2209, 93.0
2210, 93.0
2211, 93.0
2212, 94.0
2213, 90.0
2214, 96.0
2215, 88.0
2216, 93.0
2217, 92.0
2218, 92.0
2219, 90.0
2220, 94.0
2221, 94.0
2222, 89.0
2223, 94.0
2224, 97.0
2225, 94.0
2226, 94.0
2227, 93.0
2228, 89.0
2229, 90.0
2230, 92.0
2231, 92.0
2232, 94.0
2233, 92.0
2234, 93.0
2235, 95.0
2236, 89.0
2237, 93.0
2238, 92.0
2239, 90.0
2240, 92.0
2241, 88.0
2242, 91.0
2243, 94.0
2244, 93.0
2245, 92.0
2246, 94.0
2247, 89.0
2248, 95.0
2249, 91.0
2250, 91.0
2251, 90.0
2252, 91.0
2253, 91.0
2254, 92.0
2255, 92.0
2256, 93.0
2257, 92.0
2258, 94.0
2259, 96.0
2260, 90.0
2261, 95.0
2262, 91.0
2263, 89.0
2264, 95.0
2265, 92.0
2266, 94.0
2267, 93.0
2268, 90.0
2269, 93.0
2270, 90.0
2271, 90.0
2272, 94.0
2273, 87.0
2274, 95.0
2275, 91.0
2276, 85.0
2277, 92.0
2278, 93.0
2279, 92.0
2280, 86.0
2281, 92.0
2282, 92.0
2283, 92.0
2284, 92.0
2285, 95.0
2286, 91.0
2287, 88.0
2288, 89.0
2289, 95.0
2290, 91.0
2291, 92.0
2292, 86.0
2293, 88.0
2294, 89.0
2295, 94.0
2296, 92.0
2297, 91.0
2298, 94.0
2299, 92.0
2300, 85.0
2301, 90.0
2302, 93.0
2303, 92.0
2304, 90.0
2305, 95.0
2306, 91.0
2307, 93.0
2308, 89.0
2309, 94.0
2310, 95.0
2311, 92.0
2312, 90.0
2313, 95.0
2314, 95.0
2315, 87.0
2316, 91.0
2317, 90.0
2318, 86.0
2319, 92.0
2320, 92.0
2321, 91.0
2322, 94.0
2323, 89.0
2324, 93.0
2325, 92.0
2326, 93.0
2327, 91.0
2328, 95.0
2329, 95.0
2330, 88.0
2331, 90.0
2332, 94.0
2333, 88.0
2334, 85.0
2335, 94.0
2336, 95.0
2337, 94.0
2338, 90.0
2339, 94.0
2340, 94.0
2341, 93.0
2342, 92.0
2343, 94.0
2344, 94.0
2345, 92.0
2346, 92.0
2347, 93.0
2348, 94.0
2349, 93.0
2350,100.0
2351, 92.0
2352, 88.0
2353, 91.0
2354, 94.0
2355, 94.0
2356, 88.0
2357, 92.0
2358, 94.0
2359, 87.0
2360, 92.0
2361, 97.0
2362, 92.0
2363, 91.0
2364, 94.0
2365, 90.0
2366, 94.0
2367, 94.0
2368, 94.0
2369, 91.0
2370, 92.0
2371, 92.0
2372, 95.0
2373, 96.0
2374, 91.0
2375, 93.0
2376, 93.0
2377, 89.0
2378, 90.0
2379, 91.0
2380, 91.0
2381, 90.0
2382, 90.0
2383, 88.0
2384, 91.0
2385, 94.0
2386, 93.0
2387, 89.0
2388, 91.0
2389, 89.0
2390, 95.0
2391, 93.0
2392, 93.0
2393, 89.0
2394, 89.0
2395, 90.0
2396, 93.0
2397, 94.0
2398, 91.0
2399, 90.0
2400, 92.0
2401, 89.0
2402, 89.0
2403, 88.0
2404, 93.0
2405, 92.0
2406, 95.0
2407, 93.0
2408, 91.0
2409, 91.0
2410, 93.0
2411, 96.0
2412, 92.0
2413, 96.0
2414, 92.0
2415, 88.0
2416, 92.0
2417, 91.0
2418, 91.0
2419, 93.0
2420, 94.0
2421, 91.0
2422, 95.0
2423, 89.0
2424, 92.0
2425, 94.0
2426, 94.0
2427, 92.0
2428, 95.0
2429, 90.0
2430, 92.0
2431, 92.0
2432, 92.0
2433, 94.0
2434, 92.0
2435, 92.0
2436, 91.0
2437, 91.0
2438, 90.0
2439, 96.0
2440, 93.0
2441, 94.0
2442, 91.0
2443, 95.0
2444, 94.0
2445, 95.0
2446, 94.0
2447, 91.0
2448, 92.0
2449, 95.0
2450, 94.0
2451, 91.0
2452, 96.0
2453, 92.0
2454, 95.0
2455, 89.0
2456, 89.0
2457, 93.0
2458, 92.0
2459, 91.0
2460, 94.0
2461, 93.0
2462, 87.0
2463, 94.0
2464, 91.0
2465, 92.0
2466, 90.0
2467, 91.0
2468, 94.0
2469, 87.0
2470, 91.0
2471, 94.0
2472, 95.0
2473, 95.0
2474, 90.0
2475, 90.0
2476, 94.0
2477, 86.0
2478, 90.0
2479, 88.0
2480, 93.0
2481, 92.0
2482, 89.0
2483, 93.0
2484, 89.0
2485, 88.0
2486, 90.0
2487, 90.0
2488, 93.0
2489, 93.0
2490, 95.0
2491, 87.0
2492, 94.0
2493, 91.0
2494, 92.0
2495, 93.0
2496, 90.0
2497, 95.0
2498, 97.0
2499, 89.0
2500, 94.0
2501, 94.0
2502, 92.0
2503, 92.0
2504, 90.0
2505, 93.0
2506, 90.0
2507, 91.0
2508, 90.0
2509, 94.0
2510, 88.0
2511, 88.0
2512, 92.0
2513, 92.0
2514, 86.0
2515, 86.0
2516, 90.0
2517, 86.0
2518, 88.0
2519, 94.0
2520, 86.0
2521, 89.0
2522, 96.0
2523, 93.0
2524, 92.0
2525, 92.0
2526, 92.0
2527, 93.0
2528, 96.0
2529, 90.0
2530, 89.0
2531, 88.0
2532, 94.0
2533, 90.0
2534, 91.0
2535, 86.0
2536, 93.0
2537, 88.0
2538, 90.0
2539, 89.0
2540, 93.0
2541, 94.0
2542, 95.0
2543, 92.0
2544, 92.0
2545, 90.0
2546, 91.0
2547, 94.0
2548, 95.0
2549, 91.0
2550, 97.0
2551, 90.0
2552, 94.0
2553, 91.0
2554, 90.0
2555, 94.0
2556, 91.0
2557, 92.0
2558, 90.0
2559, 94.0
2560, 90.0
2561, 90.0
2562, 92.0
2563, 94.0
2564, 93.0
2565, 97.0
2566, 90.0
2567, 95.0
2568, 91.0
2569, 93.0
2570, 93.0
2571, 92.0
2572, 86.0
2573, 92.0
2574, 90.0
2575, 91.0
2576, 89.0
2577, 92.0
2578, 90.0
2579, 88.0
2580, 89.0
2581, 98.0
2582, 92.0
2583, 93.0
2584, 89.0
2585, 90.0
2586, 93.0
2587, 83.0
2588, 94.0
2589, 93.0
2590, 90.0
2591, 95.0
2592, 87.0
2593, 89.0
2594, 89.0
2595, 94.0
2596, 96.0
2597, 94.0
2598, 90.0
2599, 95.0
2600, 95.0
2601, 93.0
2602, 93.0
2603, 85.0
2604, 95.0
2605, 91.0
2606,100.0
2607, 89.0
2608, 94.0
2609, 92.0
2610, 89.0
2611, 93.0
2612, 91.0
2613, 90.0
2614, 95.0
2615, 90.0
2616, 90.0
2617, 94.0
2618, 88.0
2619, 90.0
2620, 92.0
2621, 89.0
2622, 93.0
2623, 88.0
2624, 91.0
2625, 92.0
2626, 92.0
2627, 96.0
2628, 92.0
2629, 94.0
2630, 90.0
2631, 90.0
2632, 90.0
2633, 94.0
2634, 90.0
2635, 89.0
2636, 93.0
2637, 91.0
2638, 92.0
2639, 87.0
2640, 95.0
2641, 89.0
2642, 89.0
2643, 92.0
2644, 95.0
2645, 92.0
2646, 92.0
2647, 88.0
2648, 91.0
2649, 89.0
2650, 91.0
2651, 89.0
2652, 84.0
2653, 90.0
2654, 93.0
2655, 90.0
2656, 95.0
2657, 86.0
2658, 94.0
2659, 93.0
2660, 97.0
2661, 93.0
2662, 87.0
2663, 91.0
2664, 97.0
2665, 89.0
2666, 93.0
2667, 93.0
2668, 97.0
2669, 93.0
2670, 92.0
2671, 91.0
2672, 93.0
2673, 89.0
2674, 93.0
2675, 89.0
2676, 93.0
2677, 92.0
2678, 90.0
2679, 92.0
2680, 94.0
2681, 91.0
2682, 90.0
2683, 93.0
2684, 93.0
2685, 95.0
2686, 92.0
2687, 92.0
2688, 89.0
2689, 88.0
2690, 90.0
2691, 95.0
2692, 95.0
2693, 93.0
2694, 93.0
2695, 92.0
2696, 88.0
2697, 92.0
2698, 93.0
2699, 91.0
2700, 92.0
2701, 95.0
2702, 92.0
2703, 91.0
2704, 91.0
2705, 90.0
2706, 89.0
2707, 90.0
2708, 88.0
2709, 93.0
2710, 89.0
2711, 96.0
2712, 94.0
2713, 89.0
2714, 93.0
2715, 91.0
2716, 94.0
2717, 94.0
2718, 90.0
2719, 90.0
2720, 88.0
2721, 95.0
2722, 92.0
2723, 86.0
2724, 86.0
2725, 94.0
2726, 93.0
2727, 94.0
2728, 91.0
2729, 96.0
2730, 91.0
2731, 88.0
2732, 95.0
2733, 93.0
2734, 88.0
2735, 90.0
2736, 96.0
2737, 94.0
2738, 91.0
2739, 93.0
2740, 90.0
2741, 91.0
2742, 88.0
2743, 91.0
2744, 89.0
2745, 94.0
2746, 94.0
2747, 91.0
2748, 91.0
2749, 92.0
2750, 94.0
2751, 95.0
2752, 95.0
2753, 93.0
2754, 86.0
2755, 93.0
2756, 92.0
2757, 93.0
2758, 94.0
2759, 93.0
2760, 95.0
2761, 88.0
2762, 94.0
2763, 94.0
2764, 89.0
2765, 92.0
2766, 95.0
2767, 94.0
2768, 93.0
2769, 89.0
2770, 95.0
2771, 90.0
2772, 88.0
2773, 91.0
2774, 90.0
2775, 91.0
2776, 92.0
2777, 90.0
2778, 96.0
2779, 89.0
2780, 91.0
2781, 92.0
2782, 88.0
2783, 92.0
2784, 93.0
2785, 94.0
2786, 93.0
2787, 92.0
2788, 91.0
2789, 92.0
2790, 91.0
2791, 92.0
2792, 85.0
2793, 91.0
2794, 92.0
2795, 92.0
2796, 94.0
2797, 93.0
2798, 95.0
2799, 93.0
2800, 92.0
2801, 91.0
2802, 87.0
2803, 89.0
2804, 95.0
2805, 91.0
2806, 89.0
2807, 89.0
2808, 89.0
2809, 87.0
2810, 90.0
2811, 91.0
2812, 94.0
2813, 93.0
2814, 89.0
2815, 94.0
2816, 93.0
2817, 91.0
2818, 93.0
2819, 95.0
2820, 93.0
2821, 92.0
2822, 92.0
2823, 88.0
2824, 86.0
2825, 91.0
2826, 88.0
2827, 92.0
2828, 98.0
2829, 95.0
2830, 93.0
2831, 90.0
2832, 92.0
2833, 96.0
2834, 90.0
2835, 90.0
2836, 93.0
2837, 94.0
2838, 93.0
2839, 89.0
2840, 96.0
2841, 89.0
2842, 91.0
2843, 90.0
2844, 89.0
2845, 94.0
2846, 94.0
2847, 91.0
2848, 90.0
2849, 95.0
2850, 88.0
2851, 91.0
2852, 93.0
2853, 92.0
2854, 88.0
2855, 93.0
2856, 89.0
2857, 93.0
2858, 88.0
2859, 89.0
2860, 88.0
2861, 92.0
2862, 91.0
2863, 94.0
2864, 92.0
2865, 92.0
2866, 95.0
2867, 90.0
2868, 93.0
2869, 96.0
2870, 91.0
2871, 91.0
2872, 92.0
2873, 93.0
2874, 91.0
2875, 90.0
2876, 90.0
2877, 88.0
2878, 94.0
2879, 92.0
2880, 94.0
2881, 93.0
2882, 87.0
2883, 89.0
2884, 92.0
2885, 90.0
2886, 91.0
2887, 94.0
2888, 92.0
2889, 88.0
2890, 97.0
2891, 92.0
2892, 89.0
2893, 90.0
2894, 91.0
2895, 90.0
2896, 93.0
2897, 92.0
2898, 92.0
2899, 90.0
2900, 88.0
2901, 94.0
2902, 92.0
2903, 93.0
2904, 91.0
2905, 91.0
2906, 92.0
2907, 91.0
2908, 89.0
2909, 94.0
2910, 92.0
2911, 93.0
2912, 93.0
2913, 88.0
2914, 89.0
2915, 96.0
2916, 93.0
2917, 91.0
2918, 92.0
2919, 89.0
2920, 93.0
2921, 92.0
2922, 94.0
2923, 92.0
2924, 93.0
2925, 92.0
2926, 89.0
2927, 89.0
2928, 89.0
2929, 92.0
2930, 95.0
2931, 91.0
2932, 93.0
2933, 93.0
2934, 89.0
2935, 90.0
2936, 90.0
2937, 90.0
2938, 96.0
2939, 93.0
2940, 88.0
2941, 94.0
2942, 94.0
2943, 90.0
2944, 94.0
2945, 94.0
2946, 93.0
2947, 94.0
2948, 92.0
2949, 91.0
2950, 93.0
2951, 91.0
2952, 94.0
2953, 90.0
2954, 88.0
2955, 89.0
2956, 90.0
2957, 89.0
2958, 91.0
2959, 87.0
2960, 91.0
2961, 91.0
2962, 93.0
2963, 94.0
2964, 94.0
2965, 92.0
2966, 92.0
2967, 89.0
2968, 91.0
2969, 92.0
2970, 87.0
2971, 91.0
2972, 94.0
2973, 89.0
2974, 89.0
2975, 86.0
2976, 94.0
2977, 90.0
2978, 99.0
2979, 92.0
2980, 90.0
2981, 92.0
2982, 91.0
2983, 92.0
2984, 97.0
2985, 95.0
2986, 90.0
2987, 94.0
2988, 92.0
2989, 96.0
2990, 89.0
2991, 90.0
2992, 92.0
2993, 87.0
2994, 97.0
2995, 90.0
2996, 94.0
2997, 92.0
2998, 91.0
2999, 90.0
3000, 89.0
3001, 90.0
3002, 91.0
3003, 92.0
3004, 92.0
3005, 94.0
3006, 93.0
3007, 94.0
3008, 92.0
3009, 94.0
3010, 93.0
3011, 91.0
3012, 94.0
3013, 89.0
3014, 89.0
3015, 85.0
3016, 94.0
3017, 95.0
3018, 93.0
3019, 88.0
3020, 95.0
3021, 95.0
3022, 93.0
3023, 89.0
3024, 91.0
3025, 95.0
3026, 90.0
3027, 93.0
3028, 96.0
3029, 90.0
3030, 89.0
3031, 93.0
3032, 95.0
3033, 89.0
3034, 93.0
3035, 89.0
3036, 91.0
3037, 91.0
3038, 91.0
3039, 97.0
3040, 92.0
3041, 88.0
3042, 98.0
3043, 91.0
3044, 92.0
3045, 93.0
3046, 89.0
3047, 95.0
3048, 96.0
3049, 90.0
3050, 93.0
3051, 92.0
3052, 93.0
3053, 87.0
3054, 92.0
3055, 90.0
3056, 93.0
3057, 94.0
3058, 88.0
3059, 93.0
3060, 96.0
3061, 91.0
3062, 93.0
3063, 93.0
3064, 90.0
3065, 88.0
3066, 91.0
3067, 93.0
3068, 88.0
3069, 94.0
3070, 96.0
3071, 88.0
3072, 92.0
3073, 95.0
3074, 93.0
3075, 92.0
3076, 91.0
3077, 89.0
3078, 93.0
3079, 93.0
3080, 94.0
3081, 88.0
3082, 91.0
3083, 93.0
3084, 95.0
3085, 91.0
3086, 92.0
3087, 90.0
3088, 97.0
3089, 92.0
3090, 91.0
3091, 88.0
3092, 98.0
3093, 93.0
3094, 93.0
3095, 89.0
3096, 90.0
3097, 93.0
3098, 88.0
3099, 92.0
3100, 92.0
3101, 93.0
3102, 86.0
3103, 95.0
3104, 92.0
3105, 89.0
3106, 90.0
3107, 91.0
3108, 93.0
3109, 91.0
3110, 91.0
3111, 89.0
3112, 89.0
3113, 93.0
3114, 96.0
3115, 92.0
3116, 90.0
3117, 91.0
3118, 95.0
3119, 92.0
3120, 93.0
3121, 92.0
3122, 91.0
3123, 90.0
3124, 94.0
3125, 90.0
3126, 90.0
3127, 90.0
3128, 91.0
3129, 90.0
3130, 91.0
3131, 96.0
3132, 88.0
3133, 94.0
3134, 91.0
3135, 92.0
3136, 89.0
3137, 92.0
3138, 92.0
3139, 91.0
3140, 89.0
3141, 95.0
3142, 93.0
3143, 91.0
3144, 89.0
3145, 88.0
3146, 92.0
3147, 88.0
3148, 92.0
3149, 93.0
3150, 91.0
3151, 93.0
3152, 90.0
3153, 89.0
3154, 93.0
3155, 94.0
3156, 92.0
3157, 88.0
3158, 94.0
3159, 89.0
3160, 95.0
3161, 89.0
3162, 92.0
3163, 91.0
3164, 93.0
3165, 96.0
3166, 97.0
3167, 94.0
3168, 95.0
3169, 92.0
3170, 93.0
3171, 89.0
3172, 92.0
3173, 92.0
3174, 95.0
3175, 97.0
3176, 96.0
3177, 93.0
3178, 91.0
3179, 95.0
3180, 89.0
3181, 92.0
3182, 90.0
3183, 95.0
3184, 94.0
3185, 92.0
3186, 88.0
3187, 92.0
3188, 90.0
3189, 90.0
3190, 91.0
3191, 92.0
3192, 91.0
3193, 90.0
3194, 91.0
3195, 94.0
3196, 95.0
3197, 88.0
3198, 90.0
3199, 94.0
3200, 92.0
3201, 89.0
3202, 96.0
3203, 90.0
3204, 92.0
3205, 92.0
3206, 91.0
3207, 90.0
3208, 94.0
3209, 88.0
3210, 90.0
3211, 91.0
3212, 88.0
3213, 94.0
3214, 90.0
3215, 90.0
3216, 93.0
3217, 92.0
3218, 97.0
3219, 90.0
3220, 93.0
3221, 91.0
3222, 91.0
3223, 96.0
3224, 90.0
3225, 92.0
3226, 89.0
3227, 96.0
3228, 91.0
3229, 87.0
3230, 93.0
3231, 86.0
3232, 93.0
3233, 96.0
3234, 89.0
3235, 95.0
3236, 89.0
3237, 91.0
3238, 96.0
3239, 91.0
3240, 90.0
3241, 93.0
3242, 93.0
3243, 88.0
3244, 92.0
3245, 91.0
3246, 96.0
3247, 93.0
3248, 92.0
3249, 95.0
3250, 93.0
3251, 89.0
3252, 94.0
3253, 91.0
3254, 84.0
3255, 89.0
3256, 92.0
3257, 94.0
3258, 89.0
3259, 90.0
3260, 92.0
3261, 90.0
3262, 89.0
3263, 92.0
3264, 89.0
3265, 94.0
3266, 95.0
3267, 92.0
3268, 91.0
3269, 92.0
3270, 94.0
3271, 95.0
3272, 91.0
3273, 96.0
3274, 90.0
3275, 93.0
3276, 90.0
3277, 90.0
3278, 91.0
3279, 91.0
3280, 90.0
3281, 92.0
3282, 88.0
3283, 90.0
3284, 89.0
3285, 95.0
3286, 94.0
3287, 90.0
3288, 93.0
3289, 92.0
3290, 92.0
3291, 88.0
3292, 91.0
3293, 94.0
3294, 91.0
3295, 93.0
3296, 92.0
3297, 92.0
3298, 91.0
3299, 89.0
3300, 94.0
3301, 90.0
3302, 93.0
3303, 91.0
3304, 89.0
3305, 91.0
3306, 94.0
3307, 89.0
3308, 95.0
3309, 90.0
3310, 95.0
3311, 90.0
3312, 93.0
3313, 92.0
3314, 91.0
3315, 91.0
3316, 87.0
3317, 93.0
3318, 96.0
3319, 97.0
3320, 91.0
3321, 96.0
3322, 92.0
3323, 93.0
3324, 92.0
3325, 86.0
3326, 91.0
3327, 92.0
3328, 95.0
3329, 92.0
3330, 89.0
3331, 93.0
3332, 90.0
3333, 92.0
3334, 93.0
3335, 94.0
3336, 93.0
3337, 94.0
3338, 95.0
3339, 90.0
3340, 88.0
3341, 93.0
3342, 94.0
3343, 86.0
3344, 95.0
3345, 91.0
3346, 96.0
3347, 91.0
3348, 90.0
3349, 91.0
3350, 93.0
3351, 91.0
3352, 90.0
3353, 92.0
3354, 92.0
3355, 88.0
3356, 93.0
3357, 93.0
3358, 90.0
3359, 94.0
3360, 91.0
3361, 90.0
3362, 93.0
3363, 92.0
3364, 92.0
3365, 90.0
3366, 92.0
3367, 92.0
3368, 92.0
3369, 90.0
3370, 90.0
3371, 93.0
3372, 94.0
3373, 94.0
3374, 95.0
3375, 91.0
3376, 93.0
3377, 90.0
3378, 87.0
3379, 97.0
3380, 93.0
3381, 90.0
3382, 90.0
3383, 90.0
3384, 94.0
3385, 88.0
3386, 95.0
3387, 90.0
3388, 89.0
3389, 93.0
3390, 94.0
3391, 94.0
3392, 95.0
3393, 91.0
3394, 98.0
3395, 91.0
3396, 93.0
3397, 90.0
3398, 93.0
3399, 95.0
3400, 92.0
3401, 88.0
3402, 95.0
3403, 93.0
3404, 94.0
3405, 92.0
3406, 91.0
3407, 89.0
3408, 90.0
3409, 93.0
3410, 90.0
3411, 92.0
3412, 92.0
3413, 96.0
3414, 88.0
3415, 92.0
3416, 91.0
3417, 90.0
3418, 95.0
3419, 89.0
3420, 94.0
3421, 93.0
3422, 88.0
3423, 90.0
3424, 93.0
3425, 92.0
3426, 90.0
3427, 88.0
3428, 90.0
3429, 96.0
3430, 92.0
3431, 93.0
3432, 91.0
3433, 88.0
3434, 91.0
3435, 92.0
3436, 90.0
3437, 90.0
3438, 94.0
3439, 91.0
3440, 91.0
3441, 89.0
3442, 86.0
3443, 93.0
3444, 94.0
3445, 92.0
3446, 91.0
3447, 93.0
3448, 88.0
3449, 93.0
3450, 90.0
3451, 93.0
3452, 90.0
3453, 96.0
3454, 92.0
3455, 92.0
3456, 95.0
3457, 88.0
3458, 94.0
3459, 93.0
3460, 88.0
3461, 94.0
3462, 89.0
3463, 92.0
3464, 90.0
3465, 95.0
3466, 90.0
3467, 92.0
3468, 95.0
3469, 87.0
3470, 92.0
3471, 94.0
3472, 88.0
3473, 90.0
3474, 89.0
3475, 93.0
3476, 92.0
3477, 89.0
3478, 89.0
3479, 96.0
3480, 96.0
3481, 91.0
3482, 95.0
3483, 89.0
3484, 95.0
3485, 91.0
3486, 91.0
3487, 92.0
3488, 87.0
3489, 92.0
3490, 92.0
3491, 93.0
3492, 91.0
3493, 92.0
3494, 88.0
3495, 92.0
3496, 90.0
3497, 92.0
3498, 89.0
3499, 95.0
3500, 94.0
3501, 93.0
3502, 93.0
3503, 93.0
3504, 91.0
3505, 94.0
3506, 94.0
3507, 93.0
3508, 91.0
3509, 88.0
3510, 91.0
3511, 93.0
3512, 90.0
3513, 88.0
3514, 90.0
3515, 95.0
3516, 97.0
3517, 95.0
3518, 92.0
3519, 90.0
3520, 91.0
3521, 92.0
3522, 93.0
3523, 92.0
3524, 91.0
3525, 93.0
3526, 94.0
3527, 92.0
3528, 95.0
3529, 92.0
3530, 94.0
3531, 94.0
3532, 88.0
3533, 93.0
3534, 87.0
3535, 96.0
3536, 90.0
3537, 90.0
3538, 97.0
3539, 90.0
3540, 89.0
3541, 92.0
3542, 95.0
3543, 93.0
3544, 92.0
3545, 95.0
3546, 94.0
3547, 95.0
3548, 93.0
3549, 94.0
3550, 94.0
3551, 94.0
3552, 90.0
3553, 88.0
3554, 94.0
3555, 91.0
3556, 95.0
3557, 95.0
3558, 94.0
3559, 87.0
3560, 89.0
3561, 89.0
3562, 94.0
3563, 96.0
3564, 92.0
3565, 91.0
3566, 90.0
3567, 89.0
3568, 89.0
3569, 91.0
3570, 96.0
3571, 91.0
3572, 87.0
3573, 92.0
3574, 89.0
3575, 91.0
3576, 94.0
3577, 91.0
3578, 93.0
3579, 90.0
3580, 94.0
3581, 93.0
3582, 93.0
3583, 90.0
3584, 91.0
3585, 95.0
3586, 94.0
3587, 92.0
3588, 90.0
3589, 89.0
3590, 90.0
3591, 93.0
3592, 92.0
3593, 87.0
3594, 95.0
3595, 93.0
3596, 88.0
3597, 96.0
3598, 90.0
3599, 90.0
3600, 95.0
3601, 92.0
3602, 91.0
3603, 93.0
3604, 91.0
3605, 91.0
3606, 93.0
3607, 93.0
3608, 93.0
3609, 88.0
3610, 89.0
3611, 93.0
3612, 90.0
3613, 92.0
3614, 96.0
3615, 97.0
3616, 93.0
3617, 91.0
3618, 92.0
3619, 92.0
