Single
3648
Scan 0,   
1880, 96.0
1881, 96.0
1882, 93.0
1883, 96.0
1884, 94.0
1885, 90.0
1886, 96.0
1887, 96.0
1888, 93.0
1889, 93.0
1890, 97.0
1891, 88.0
1892, 98.0
1893, 93.0
1894, 93.0
1895, 97.0
1896, 95.0
1897, 91.0
1898, 95.0
1899, 96.0
1900, 94.0
1901, 95.0
1902, 96.0
1903, 95.0
1904, 95.0
1905, 97.0
1906, 92.0
1907, 97.0
1908, 94.0
1909, 97.0
1910, 93.0
1911, 93.0
1912, 93.0
1913, 95.0
1914, 90.0
1915, 98.0
1916, 90.0
1917, 90.0
1918, 91.0
1919, 91.0
1920, 95.0
1921, 96.0
1922, 93.0
1923, 95.0
1924, 95.0
1925, 87.0
1926, 96.0
1927, 94.0
1928, 91.0
1929, 96.0
1930, 92.0
1931, 93.0
1932, 91.0
1933, 92.0
1934, 94.0
1935, 96.0
1936, 91.0
1937, 96.0
1938, 93.0
1939, 93.0
1940, 95.0
1941, 94.0
1942, 92.0
1943, 95.0
1944, 94.0
1945, 94.0
1946, 95.0
1947, 96.0
1948, 88.0
1949, 94.0
1950, 93.0
1951, 92.0
1952, 94.0
1953, 92.0
1954, 91.0
1955, 92.0
1956, 91.0
1957, 93.0
1958, 92.0
1959, 94.0
1960, 97.0
1961, 92.0
1962, 91.0
1963, 93.0
1964, 96.0
1965, 95.0
1966, 95.0
1967, 91.0
1968, 99.0
1969, 98.0
1970, 94.0
1971, 91.0
1972, 91.0
1973, 93.0
1974, 91.0
1975, 92.0
1976, 93.0
1977, 92.0
1978, 91.0
1979, 93.0
1980, 95.0
1981, 92.0
1982, 95.0
1983, 97.0
1984, 91.0
1985, 92.0
1986, 93.0
1987, 91.0
1988, 98.0
1989, 91.0
1990, 94.0
1991, 92.0
1992, 99.0
1993, 89.0
1994, 95.0
1995, 94.0
1996, 88.0
1997, 87.0
1998, 92.0
1999, 97.0
2000, 92.0
2001, 92.0
2002, 88.0
2003, 94.0
2004, 98.0
2005, 97.0
2006, 94.0
2007, 97.0
2008, 98.0
2009, 97.0
2010, 94.0
2011, 95.0
2012, 91.0
2013, 93.0
2014, 95.0
2015, 94.0
2016, 92.0
2017, 95.0
2018, 93.0
2019, 89.0
2020, 89.0
2021, 99.0
2022, 92.0
2023, 95.0
2024, 91.0
2025, 93.0
2026, 93.0
2027, 90.0
2028, 94.0
2029, 94.0
2030, 98.0
2031, 93.0
2032, 96.0
2033, 95.0
2034, 89.0
2035, 91.0
2036, 91.0
2037, 98.0
2038, 93.0
2039, 95.0
2040, 91.0
2041, 98.0
2042, 93.0
2043, 89.0
2044, 94.0
2045, 91.0
2046, 95.0
2047, 94.0
2048, 90.0
2049, 96.0
2050, 92.0
2051, 92.0
2052, 92.0
2053, 93.0
2054, 91.0
2055, 89.0
2056, 89.0
2057, 95.0
2058, 92.0
2059, 92.0
2060, 98.0
2061, 92.0
2062, 92.0
2063, 91.0
2064, 93.0
2065, 94.0
2066, 98.0
2067, 93.0
2068, 89.0
2069, 91.0
2070, 90.0
2071, 95.0
2072, 87.0
2073, 94.0
2074, 89.0
2075, 89.0
2076, 96.0
2077, 92.0
2078, 93.0
2079, 92.0
2080, 93.0
2081, 90.0
2082, 96.0
2083, 92.0
2084, 95.0
2085, 95.0
2086, 86.0
2087, 94.0
2088, 92.0
2089, 98.0
2090, 95.0
2091, 93.0
2092, 92.0
2093, 87.0
2094, 96.0
2095, 90.0
2096, 93.0
2097, 90.0
2098, 90.0
2099, 95.0
2100, 94.0
2101, 92.0
2102, 95.0
2103, 90.0
2104, 95.0
2105, 92.0
2106, 93.0
2107, 90.0
2108, 94.0
2109, 94.0
2110, 92.0
2111, 91.0
2112, 92.0
2113, 89.0
2114, 94.0
2115, 93.0
2116, 94.0
2117, 94.0
2118, 89.0
2119, 92.0
2120, 94.0
2121, 88.0
2122, 94.0
2123, 92.0
2124, 93.0
2125, 92.0
2126, 92.0
2127,100.0
2128, 89.0
2129, 93.0
2130, 94.0
2131, 92.0
2132, 92.0
2133, 95.0
2134, 98.0
2135, 92.0
2136, 90.0
2137, 92.0
2138, 92.0
2139, 93.0
2140, 89.0
2141, 98.0
2142, 93.0
2143, 96.0
2144, 92.0
2145, 96.0
2146, 92.0
2147, 94.0
2148, 93.0
2149, 93.0
2150, 93.0
2151, 92.0
2152, 91.0
2153, 97.0
2154, 93.0
2155, 89.0
2156, 92.0
2157, 96.0
2158, 94.0
2159, 94.0
2160, 95.0
2161, 94.0
2162, 95.0
2163, 91.0
2164, 91.0
2165, 91.0
2166, 98.0
2167, 91.0
2168, 92.0
2169, 92.0
2170, 96.0
2171, 98.0
2172, 93.0
2173, 95.0
2174, 91.0
2175, 97.0
2176, 91.0
2177, 95.0
2178, 95.0
2179, 93.0
2180, 92.0
2181, 89.0
2182, 90.0
2183, 90.0
2184, 95.0
2185, 97.0
2186, 96.0
2187, 89.0
2188, 86.0
2189, 93.0
2190, 93.0
2191, 99.0
2192, 91.0
2193, 93.0
2194, 92.0
2195, 93.0
2196, 89.0
2197, 95.0
2198, 93.0
2199, 89.0
2200, 87.0
2201, 94.0
2202, 95.0
2203, 93.0
2204, 90.0
2205, 95.0
2206, 91.0
2207, 91.0
2208, 93.0
2209, 95.0
2210, 91.0
2211, 93.0
2212, 96.0
2213, 92.0
2214, 92.0
2215, 96.0
2216, 88.0
2217, 91.0
2218, 95.0
2219, 96.0
2220, 95.0
2221, 92.0
2222, 95.0
2223, 96.0
2224, 90.0
2225,101.0
2226, 96.0
2227, 89.0
2228, 94.0
2229, 91.0
2230, 91.0
2231, 90.0
2232, 92.0
2233, 90.0
2234, 91.0
2235, 92.0
2236, 91.0
2237, 91.0
2238, 94.0
2239, 94.0
2240, 95.0
2241, 94.0
2242, 90.0
2243, 90.0
2244, 94.0
2245, 94.0
2246, 93.0
2247, 95.0
2248, 90.0
2249, 91.0
2250, 95.0
2251, 89.0
2252, 93.0
2253, 92.0
2254, 94.0
2255, 94.0
2256, 91.0
2257, 90.0
2258, 97.0
2259, 94.0
2260, 93.0
2261, 97.0
2262, 91.0
2263, 90.0
2264, 96.0
2265, 92.0
2266, 95.0
2267, 93.0
2268, 92.0
2269, 94.0
2270, 93.0
2271, 94.0
2272, 92.0
2273, 95.0
2274, 89.0
2275, 94.0
2276, 95.0
2277, 95.0
2278, 90.0
2279, 92.0
2280, 93.0
2281, 94.0
2282, 90.0
2283, 93.0
2284, 95.0
2285, 93.0
2286, 93.0
2287, 89.0
2288, 91.0
2289, 98.0
2290, 89.0
2291, 88.0
2292, 95.0
2293, 90.0
2294, 91.0
2295, 92.0
2296, 93.0
2297, 93.0
2298, 89.0
2299, 91.0
2300, 90.0
2301, 96.0
2302, 88.0
2303, 93.0
2304, 89.0
2305, 98.0
2306, 89.0
2307, 98.0
2308, 89.0
2309, 94.0
2310, 89.0
2311, 95.0
2312, 97.0
2313, 95.0
2314, 94.0
2315, 95.0
2316, 92.0
2317, 97.0
2318, 94.0
2319, 93.0
2320, 96.0
2321, 93.0
2322, 95.0
2323, 89.0
2324, 93.0
2325, 94.0
2326, 86.0
2327, 98.0
2328, 94.0
2329, 94.0
2330, 93.0
2331, 96.0
2332, 96.0
2333, 96.0
2334, 91.0
2335, 92.0
2336, 94.0
2337, 94.0
2338, 91.0
2339, 95.0
2340, 93.0
2341, 95.0
2342, 95.0
2343, 95.0
2344, 94.0
2345, 98.0
2346, 94.0
2347, 95.0
2348, 94.0
2349, 94.0
2350, 92.0
2351, 92.0
2352, 92.0
2353, 90.0
2354, 90.0
2355, 93.0
2356, 93.0
2357, 97.0
2358, 93.0
2359, 95.0
2360, 90.0
2361, 94.0
2362, 92.0
2363, 96.0
2364, 94.0
2365, 91.0
2366, 97.0
2367, 92.0
2368, 92.0
2369, 94.0
2370, 98.0
2371, 91.0
2372, 95.0
2373, 98.0
2374, 93.0
2375, 93.0
2376, 91.0
2377, 94.0
2378, 92.0
2379, 91.0
2380, 95.0
2381, 89.0
2382, 91.0
2383, 93.0
2384, 91.0
2385, 91.0
2386, 95.0
2387, 93.0
2388, 91.0
2389, 96.0
2390, 95.0
2391, 97.0
2392, 95.0
2393, 94.0
2394, 96.0
2395, 93.0
2396, 98.0
2397, 93.0
2398, 90.0
2399, 96.0
2400, 89.0
2401, 91.0
2402, 93.0
2403, 96.0
2404, 95.0
2405, 93.0
2406, 91.0
2407, 91.0
2408, 94.0
2409, 94.0
2410, 91.0
2411, 96.0
2412, 93.0
2413, 92.0
2414, 94.0
2415, 92.0
2416, 90.0
2417, 92.0
2418, 97.0
2419, 91.0
2420, 93.0
2421, 91.0
2422, 93.0
2423, 92.0
2424, 92.0
2425, 89.0
2426, 94.0
2427, 95.0
2428, 95.0
2429, 92.0
2430, 90.0
2431, 98.0
2432, 98.0
2433, 94.0
2434, 93.0
2435, 95.0
2436, 89.0
2437, 94.0
2438, 92.0
2439, 95.0
2440, 91.0
2441, 91.0
2442, 91.0
2443, 92.0
2444, 96.0
2445, 92.0
2446, 94.0
2447, 95.0
2448, 93.0
2449, 92.0
2450, 92.0
2451, 89.0
2452, 93.0
2453, 92.0
2454, 98.0
2455, 96.0
2456, 93.0
2457, 95.0
2458, 87.0
2459, 91.0
2460, 92.0
2461, 89.0
2462, 89.0
2463, 94.0
2464, 92.0
2465, 94.0
2466, 91.0
2467, 89.0
2468, 96.0
2469, 92.0
2470, 92.0
2471, 90.0
2472, 96.0
2473, 96.0
2474, 91.0
2475, 94.0
2476, 92.0
2477, 94.0
2478, 95.0
2479, 95.0
2480, 95.0
2481, 92.0
2482, 96.0
2483, 92.0
2484, 94.0
2485, 93.0
2486, 96.0
2487, 97.0
2488, 96.0
2489, 95.0
2490, 91.0
2491, 93.0
2492, 90.0
2493, 96.0
2494, 93.0
2495, 96.0
2496, 92.0
2497, 94.0
2498, 98.0
2499, 92.0
2500, 93.0
2501, 94.0
2502, 94.0
2503, 93.0
2504, 92.0
2505, 96.0
2506, 92.0
2507, 91.0
2508, 90.0
2509, 91.0
2510, 93.0
2511, 97.0
2512, 89.0
2513, 91.0
2514, 91.0
2515, 94.0
2516, 94.0
2517, 94.0
2518, 96.0
2519, 92.0
2520, 92.0
2521, 94.0
2522, 91.0
2523, 91.0
2524, 95.0
2525, 96.0
2526, 90.0
2527, 96.0
2528, 92.0
2529, 94.0
2530, 91.0
2531, 95.0
2532, 93.0
2533, 92.0
2534, 92.0
2535, 95.0
2536, 91.0
2537, 94.0
2538, 93.0
2539, 92.0
2540, 92.0
2541, 95.0
2542, 93.0
2543, 94.0
2544, 92.0
2545, 93.0
2546, 92.0
2547, 97.0
2548, 97.0
2549, 95.0
2550, 92.0
2551, 95.0
2552, 93.0
2553, 94.0
2554, 91.0
2555, 94.0
2556, 95.0
2557, 90.0
2558, 94.0
2559, 96.0
2560, 94.0
2561, 99.0
2562, 96.0
2563, 94.0
2564, 94.0
2565, 94.0
2566, 94.0
2567, 94.0
2568, 94.0
2569, 91.0
2570, 90.0
2571, 95.0
2572, 90.0
2573, 94.0
2574, 94.0
2575, 92.0
2576, 92.0
2577, 97.0
2578, 95.0
2579, 95.0
2580, 94.0
2581, 95.0
2582, 96.0
2583, 93.0
2584, 95.0
2585, 90.0
2586, 96.0
2587, 94.0
2588, 95.0
2589, 93.0
2590, 94.0
2591, 93.0
2592, 92.0
2593, 95.0
2594, 93.0
2595, 92.0
2596, 90.0
2597, 90.0
2598, 91.0
2599, 98.0
2600, 92.0
2601, 96.0
2602, 95.0
2603, 94.0
2604, 90.0
2605, 93.0
2606, 92.0
2607, 92.0
2608, 96.0
2609, 94.0
2610, 91.0
2611, 90.0
2612, 94.0
2613, 93.0
2614, 94.0
2615, 91.0
2616, 93.0
2617, 96.0
2618, 96.0
2619, 95.0
2620, 95.0
2621, 93.0
2622, 91.0
2623, 92.0
2624, 94.0
2625, 95.0
2626, 94.0
2627, 91.0
2628, 94.0
2629, 92.0
2630, 95.0
2631, 97.0
2632, 91.0
2633, 93.0
2634, 93.0
2635, 92.0
2636, 89.0
2637, 96.0
2638, 96.0
2639, 94.0
2640, 95.0
2641, 95.0
2642, 93.0
2643, 94.0
2644, 92.0
2645, 90.0
2646, 95.0
2647, 93.0
2648, 90.0
2649, 89.0
2650, 96.0
2651, 91.0
2652, 95.0
2653, 91.0
2654, 96.0
2655, 91.0
2656, 95.0
2657, 95.0
2658, 97.0
2659, 96.0
2660, 91.0
2661, 98.0
2662, 92.0
2663, 98.0
2664, 94.0
2665, 92.0
2666, 91.0
2667,100.0
2668, 98.0
2669, 92.0
2670, 94.0
2671, 91.0
2672, 90.0
2673, 94.0
2674, 96.0
2675, 90.0
2676, 95.0
2677, 96.0
2678, 89.0
2679, 98.0
2680, 93.0
2681, 93.0
2682, 97.0
2683, 91.0
2684, 93.0
2685, 93.0
2686, 97.0
2687, 96.0
2688, 91.0
2689, 92.0
2690, 89.0
2691, 92.0
2692, 94.0
2693, 89.0
2694, 93.0
2695, 91.0
2696, 95.0
2697, 95.0
2698, 92.0
2699, 89.0
2700, 92.0
2701, 93.0
2702, 93.0
2703, 86.0
2704, 90.0
2705, 92.0
2706, 93.0
2707, 95.0
2708, 92.0
2709, 95.0
2710, 88.0
2711, 95.0
2712, 90.0
2713, 93.0
2714, 97.0
2715, 91.0
2716, 92.0
2717, 98.0
2718, 96.0
2719, 91.0
2720, 91.0
2721, 95.0
2722, 92.0
2723, 93.0
2724, 92.0
2725, 96.0
2726, 96.0
2727, 91.0
2728, 95.0
2729, 97.0
2730, 89.0
2731, 94.0
2732, 91.0
2733, 90.0
2734, 93.0
2735, 92.0
2736, 91.0
2737, 95.0
2738, 96.0
2739, 97.0
2740, 94.0
2741, 95.0
2742, 95.0
2743, 95.0
2744, 93.0
2745, 93.0
2746, 97.0
2747, 95.0
2748, 93.0
2749, 93.0
2750, 91.0
2751, 98.0
2752, 96.0
2753, 90.0
2754, 95.0
2755, 92.0
2756, 93.0
2757, 95.0
2758, 95.0
2759, 89.0
2760, 92.0
2761, 96.0
2762, 93.0
2763, 94.0
2764, 89.0
2765, 95.0
2766, 95.0
2767, 93.0
2768, 94.0
2769, 96.0
2770, 89.0
2771, 95.0
2772, 97.0
2773, 94.0
2774, 93.0
2775, 94.0
2776, 92.0
2777, 88.0
2778, 96.0
2779, 94.0
2780, 94.0
2781, 94.0
2782, 93.0
2783, 95.0
2784, 98.0
2785, 92.0
2786, 90.0
2787, 99.0
2788, 97.0
2789, 94.0
2790, 94.0
2791, 89.0
2792, 94.0
2793, 95.0
2794, 93.0
2795, 93.0
2796, 93.0
2797, 96.0
2798, 94.0
2799, 91.0
2800, 93.0
2801, 92.0
2802, 97.0
2803, 93.0
2804, 91.0
2805, 95.0
2806, 94.0
2807, 86.0
2808, 88.0
2809, 93.0
2810, 94.0
2811, 91.0
2812, 94.0
2813, 96.0
2814, 94.0
2815, 96.0
2816, 92.0
2817, 94.0
2818, 92.0
2819, 96.0
2820, 90.0
2821, 95.0
2822, 94.0
2823, 94.0
2824, 91.0
2825,101.0
2826, 91.0
2827, 92.0
2828, 93.0
2829, 87.0
2830, 96.0
2831, 91.0
2832, 93.0
2833, 90.0
2834, 89.0
2835, 88.0
2836, 91.0
2837, 93.0
2838, 93.0
2839, 94.0
2840, 89.0
2841, 94.0
2842, 92.0
2843,100.0
2844, 89.0
2845, 93.0
2846, 91.0
2847, 93.0
2848, 94.0
2849, 96.0
2850, 92.0
2851, 90.0
2852, 94.0
2853, 90.0
2854, 94.0
2855, 91.0
2856, 93.0
2857, 91.0
2858, 94.0
2859, 91.0
2860, 94.0
2861,100.0
2862, 89.0
2863, 92.0
2864, 91.0
2865, 93.0
2866, 94.0
2867, 90.0
2868, 93.0
2869, 94.0
2870, 89.0
2871, 96.0
2872, 93.0
2873, 94.0
2874, 91.0
2875, 92.0
2876, 90.0
2877, 90.0
2878, 94.0
2879, 89.0
2880, 94.0
2881, 97.0
2882, 96.0
2883, 97.0
2884, 95.0
2885, 97.0
2886, 90.0
2887, 94.0
2888, 92.0
2889, 94.0
2890,101.0
2891, 94.0
2892, 89.0
2893, 92.0
2894, 95.0
2895, 98.0
2896, 94.0
2897, 94.0
2898,100.0
2899, 92.0
2900, 95.0
2901, 91.0
2902, 92.0
2903, 95.0
2904, 93.0
2905, 93.0
2906, 90.0
2907, 87.0
2908, 94.0
2909, 93.0
2910, 93.0
2911, 97.0
2912, 95.0
2913, 91.0
2914, 99.0
2915, 89.0
2916, 99.0
2917, 95.0
2918, 92.0
2919, 95.0
2920, 94.0
2921, 92.0
2922, 92.0
2923, 93.0
2924, 91.0
2925, 95.0
2926, 93.0
2927, 92.0
2928, 93.0
2929, 94.0
2930, 92.0
2931, 89.0
2932, 92.0
2933, 93.0
2934, 93.0
2935, 92.0
2936, 93.0
2937, 96.0
2938, 95.0
2939, 97.0
2940, 95.0
2941, 91.0
2942, 94.0
2943, 90.0
2944, 90.0
2945, 94.0
2946, 93.0
2947, 95.0
2948, 92.0
2949, 94.0
2950, 92.0
2951, 91.0
2952, 97.0
2953, 96.0
2954, 97.0
2955, 98.0
2956, 95.0
2957, 92.0
2958, 93.0
2959, 96.0
2960, 88.0
2961, 90.0
2962, 92.0
2963, 94.0
2964, 95.0
2965, 95.0
2966, 95.0
2967, 91.0
2968, 95.0
2969, 91.0
2970, 92.0
2971, 97.0
2972, 96.0
2973, 93.0
2974, 94.0
2975, 91.0
2976, 95.0
2977, 95.0
2978, 94.0
2979, 93.0
2980, 98.0
2981, 91.0
2982, 98.0
2983, 95.0
2984, 96.0
2985, 96.0
2986, 94.0
2987, 93.0
2988, 94.0
2989, 93.0
2990, 93.0
2991, 95.0
2992, 92.0
2993, 98.0
2994, 98.0
2995, 97.0
2996, 98.0
2997, 97.0
2998, 96.0
2999, 98.0
3000, 91.0
3001, 95.0
3002, 94.0
3003, 92.0
3004, 91.0
3005, 95.0
3006, 93.0
3007, 94.0
3008, 92.0
3009, 94.0
3010, 96.0
3011, 91.0
3012, 94.0
3013, 91.0
3014, 90.0
3015, 93.0
3016, 89.0
3017, 94.0
3018, 96.0
3019, 93.0
3020, 93.0
3021, 96.0
3022, 91.0
3023, 90.0
3024, 97.0
3025, 95.0
3026, 92.0
3027, 92.0
3028, 98.0
3029, 94.0
3030, 93.0
3031, 93.0
3032, 94.0
3033, 97.0
3034, 94.0
3035, 96.0
3036, 92.0
3037, 92.0
3038, 91.0
3039, 89.0
3040, 96.0
3041, 97.0
3042, 93.0
3043, 97.0
3044,100.0
3045, 95.0
3046, 91.0
3047, 89.0
3048, 93.0
3049, 95.0
3050, 93.0
3051, 97.0
3052, 93.0
3053, 95.0
3054, 96.0
3055, 92.0
3056, 92.0
3057, 91.0
3058, 90.0
3059, 92.0
3060, 90.0
3061, 96.0
3062, 93.0
3063, 95.0
3064, 92.0
3065, 93.0
3066, 87.0
3067, 94.0
3068, 95.0
3069, 91.0
3070, 95.0
3071, 97.0
3072, 94.0
3073, 94.0
3074, 93.0
3075, 95.0
3076, 95.0
3077, 94.0
3078, 89.0
3079, 97.0
3080, 95.0
3081, 97.0
3082, 94.0
3083, 90.0
3084, 92.0
3085, 93.0
3086, 91.0
3087, 92.0
3088, 93.0
3089, 95.0
3090, 96.0
3091, 94.0
3092, 94.0
3093, 95.0
3094, 96.0
3095, 88.0
3096, 89.0
3097, 95.0
3098, 88.0
3099, 91.0
3100, 92.0
3101, 92.0
3102, 94.0
3103, 88.0
3104, 92.0
3105, 89.0
3106, 91.0
3107, 95.0
3108,100.0
3109, 94.0
3110, 91.0
3111, 94.0
3112, 96.0
3113, 90.0
3114, 92.0
3115, 97.0
3116, 87.0
3117, 95.0
3118, 93.0
3119, 95.0
3120, 92.0
3121, 97.0
3122, 93.0
3123, 93.0
3124, 95.0
3125, 94.0
3126, 95.0
3127, 93.0
3128, 93.0
3129, 97.0
3130, 96.0
3131, 93.0
3132, 93.0
3133, 95.0
3134, 89.0
3135, 92.0
3136, 93.0
3137, 94.0
3138, 94.0
3139, 97.0
3140, 96.0
3141, 95.0
3142, 89.0
3143, 96.0
3144, 95.0
3145, 91.0
3146, 91.0
3147, 97.0
3148, 92.0
3149,100.0
3150, 94.0
3151, 93.0
3152, 91.0
3153, 93.0
3154, 97.0
3155, 94.0
3156, 96.0
3157, 93.0
3158, 98.0
3159, 97.0
3160, 95.0
3161, 93.0
3162, 95.0
3163, 93.0
3164, 95.0
3165, 96.0
3166, 95.0
3167, 94.0
3168, 95.0
3169, 95.0
3170, 94.0
3171, 93.0
3172, 96.0
3173, 91.0
3174, 90.0
3175, 95.0
3176, 94.0
3177, 96.0
3178, 94.0
3179, 94.0
3180, 92.0
3181, 88.0
3182, 92.0
3183, 92.0
3184, 92.0
3185, 91.0
3186, 92.0
3187, 95.0
3188, 95.0
3189, 95.0
3190, 89.0
3191, 91.0
3192, 92.0
3193, 94.0
3194, 92.0
3195, 92.0
3196, 90.0
3197, 94.0
3198, 92.0
3199, 95.0
3200, 94.0
3201, 96.0
3202, 93.0
3203, 88.0
3204, 93.0
3205, 95.0
3206, 95.0
3207, 95.0
3208, 96.0
3209, 94.0
3210, 96.0
3211, 95.0
3212, 96.0
3213, 94.0
3214, 97.0
3215, 94.0
3216, 94.0
3217, 98.0
3218, 92.0
3219, 92.0
3220, 92.0
3221, 92.0
3222, 96.0
3223, 94.0
3224, 93.0
3225, 95.0
3226, 96.0
3227, 96.0
3228, 94.0
3229, 95.0
3230,100.0
3231, 93.0
3232, 92.0
3233, 92.0
3234, 92.0
3235, 97.0
3236, 92.0
3237, 94.0
3238, 93.0
3239, 94.0
3240, 90.0
3241, 97.0
3242, 95.0
3243, 95.0
3244, 91.0
3245, 94.0
3246, 93.0
3247, 95.0
3248, 95.0
3249, 92.0
3250, 97.0
3251, 93.0
3252, 92.0
3253, 96.0
3254, 88.0
3255, 98.0
3256, 92.0
3257, 95.0
3258, 92.0
3259, 95.0
3260, 91.0
3261, 95.0
3262, 96.0
3263, 90.0
3264, 99.0
3265, 95.0
3266, 92.0
3267, 91.0
3268, 89.0
3269, 91.0
3270, 95.0
3271, 94.0
3272, 96.0
3273, 95.0
3274, 89.0
3275, 94.0
3276, 92.0
3277, 93.0
3278, 97.0
3279, 96.0
3280, 97.0
3281, 98.0
3282, 98.0
3283, 95.0
3284, 91.0
3285, 93.0
3286, 94.0
3287, 91.0
3288, 92.0
3289, 88.0
3290, 91.0
3291, 92.0
3292, 95.0
3293, 94.0
3294, 92.0
3295, 97.0
3296, 91.0
3297, 95.0
3298, 91.0
3299, 92.0
3300, 96.0
3301, 92.0
3302, 90.0
3303, 97.0
3304, 96.0
3305, 92.0
3306, 91.0
3307, 96.0
3308, 93.0
3309, 92.0
3310, 95.0
3311, 94.0
3312, 95.0
3313, 92.0
3314, 93.0
3315, 89.0
3316, 92.0
3317, 93.0
3318, 94.0
3319, 95.0
3320, 95.0
3321, 93.0
3322, 90.0
3323, 95.0
3324, 91.0
3325, 92.0
3326, 97.0
3327, 94.0
3328, 94.0
3329, 92.0
3330, 90.0
3331, 95.0
3332, 93.0
3333, 95.0
3334, 94.0
3335, 95.0
3336, 92.0
3337, 99.0
3338, 90.0
3339, 93.0
3340, 96.0
3341, 96.0
3342, 91.0
3343, 92.0
3344, 94.0
3345, 95.0
3346, 94.0
3347, 95.0
3348, 89.0
3349, 93.0
3350, 95.0
3351, 93.0
3352, 93.0
3353, 93.0
3354, 92.0
3355, 93.0
3356, 95.0
3357, 93.0
3358, 92.0
3359, 94.0
3360, 95.0
3361, 95.0
3362, 95.0
3363, 91.0
3364, 94.0
3365, 94.0
3366, 93.0
3367, 95.0
3368, 90.0
3369, 95.0
3370, 92.0
3371, 91.0
3372, 94.0
3373, 93.0
3374, 95.0
3375, 92.0
3376, 93.0
3377, 93.0
3378, 94.0
3379, 90.0
3380, 99.0
3381, 91.0
3382, 92.0
3383, 91.0
3384, 95.0
3385, 91.0
3386, 94.0
3387, 97.0
3388, 90.0
3389, 96.0
3390, 91.0
3391, 91.0
3392, 95.0
3393, 97.0
3394, 94.0
3395, 94.0
3396, 96.0
3397, 93.0
3398, 95.0
3399, 93.0
3400, 95.0
3401, 90.0
3402, 90.0
3403, 92.0
3404, 94.0
3405, 97.0
3406, 89.0
3407, 99.0
3408, 94.0
3409, 95.0
3410, 93.0
3411, 93.0
3412, 93.0
3413, 95.0
3414, 94.0
3415, 96.0
3416, 95.0
3417, 93.0
3418, 93.0
3419, 98.0
3420, 92.0
3421, 95.0
3422, 93.0
3423, 92.0
3424, 95.0
3425, 96.0
3426, 93.0
3427, 95.0
3428, 92.0
3429, 92.0
3430, 95.0
3431, 94.0
3432, 95.0
3433, 93.0
3434, 96.0
3435, 95.0
3436, 92.0
3437, 95.0
3438, 94.0
3439, 94.0
3440, 92.0
3441, 95.0
3442, 93.0
3443, 99.0
3444, 92.0
3445, 92.0
3446, 89.0
3447, 88.0
3448, 93.0
3449, 96.0
3450, 92.0
3451, 97.0
3452, 97.0
3453, 93.0
3454, 98.0
3455, 94.0
3456, 94.0
3457, 95.0
3458, 95.0
3459, 95.0
3460, 96.0
3461, 94.0
3462, 92.0
3463, 90.0
3464, 94.0
3465, 96.0
3466, 98.0
3467, 93.0
3468, 96.0
3469, 91.0
3470, 93.0
3471, 95.0
3472, 93.0
3473, 93.0
3474, 96.0
3475, 94.0
3476, 94.0
3477, 99.0
3478, 95.0
3479, 96.0
3480, 93.0
3481, 90.0
3482, 90.0
3483,100.0
3484, 93.0
3485, 98.0
3486, 92.0
3487, 95.0
3488, 95.0
3489, 90.0
3490, 99.0
3491, 96.0
3492, 92.0
3493, 92.0
3494, 93.0
3495, 95.0
3496, 93.0
3497, 95.0
3498,100.0
3499, 91.0
3500, 95.0
3501, 96.0
3502, 89.0
3503, 93.0
3504, 98.0
3505, 93.0
3506, 93.0
3507, 95.0
3508, 94.0
3509, 95.0
3510, 90.0
3511, 95.0
3512, 95.0
3513, 92.0
3514, 94.0
3515, 93.0
3516, 93.0
3517, 92.0
3518, 88.0
3519, 92.0
3520, 92.0
3521, 94.0
3522, 94.0
3523, 93.0
3524, 91.0
3525, 99.0
3526, 92.0
3527, 97.0
3528, 91.0
3529, 93.0
3530, 95.0
3531, 95.0
3532, 95.0
3533, 95.0
3534, 95.0
3535, 99.0
3536, 96.0
3537, 95.0
3538, 93.0
3539, 96.0
3540, 96.0
3541, 94.0
3542, 94.0
3543, 99.0
3544, 96.0
3545, 94.0
3546, 94.0
3547, 94.0
3548, 97.0
3549, 98.0
3550, 93.0
3551, 93.0
3552, 90.0
3553, 94.0
3554, 92.0
3555, 94.0
3556, 96.0
3557, 96.0
3558, 94.0
3559, 95.0
3560, 95.0
3561, 89.0
3562, 96.0
3563, 96.0
3564, 96.0
3565, 94.0
3566, 94.0
3567, 90.0
3568, 93.0
3569, 96.0
3570, 94.0
3571, 96.0
3572, 95.0
3573, 93.0
3574, 93.0
3575, 92.0
3576, 91.0
3577, 96.0
3578, 92.0
3579, 98.0
3580, 92.0
3581, 94.0
3582, 94.0
3583, 99.0
3584, 97.0
3585, 96.0
3586, 91.0
3587, 94.0
3588, 92.0
3589, 94.0
3590, 92.0
3591, 92.0
3592, 94.0
3593, 91.0
3594, 94.0
3595, 91.0
3596, 97.0
3597, 95.0
3598, 92.0
3599, 96.0
3600, 90.0
3601, 93.0
3602, 91.0
3603, 94.0
3604, 98.0
3605, 98.0
3606, 95.0
3607, 96.0
3608, 93.0
3609, 96.0
3610, 94.0
3611, 95.0
3612, 96.0
3613, 96.0
3614, 94.0
3615, 91.0
3616, 91.0
3617, 95.0
3618, 91.0
3619, 96.0
3620, 92.0
3621, 95.0
3622, 95.0
3623, 96.0
3624, 94.0
3625, 91.0
3626, 99.0
3627, 95.0
3628, 93.0
3629, 96.0
